trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_method,fare_amount,surge_fare,Total_fare
258,07-04-2025 09:06,07-04-2025 09:51,4,5.5,25,229,3,Google Pay,13.68,5.71,19.39
259,20-04-2025 04:48,20-04-2025 05:20,4,19.29,50,252,3,Google Pay,41.71,6.11,47.82
260,09-04-2025 08:25,09-04-2025 08:34,1,29.26,241,75,3,Google Pay,61.97,0.74,62.71
261,13-04-2025 16:14,13-04-2025 16:25,1,24.86,32,191,3,Google Pay,53.03,4.83,57.86
262,22-04-2025 01:18,22-04-2025 02:06,2,2.27,33,199,3,Google Pay,7.11,6.56,13.67
263,12-04-2025 08:51,12-04-2025 08:59,1,11.6,200,163,3,Google Pay,26.08,9.61,35.69
264,04-04-2025 10:20,04-04-2025 11:00,3,27.8,234,139,3,Google Pay,59,0.25,59.25
265,21-04-2025 04:01,21-04-2025 04:09,4,15.34,26,49,3,Google Pay,33.68,6.76,40.44
266,26-04-2025 01:06,26-04-2025 01:29,1,20.03,42,115,3,Google Pay,43.21,0.62,43.83
267,05-04-2025 10:56,05-04-2025 11:55,1,27.42,61,168,3,Google Pay,58.23,1.59,59.82
268,03-04-2025 07:15,03-04-2025 07:44,2,26.28,41,47,3,Google Pay,55.92,1.73,57.65
269,30-04-2025 16:18,30-04-2025 16:48,6,15.3,130,259,3,Google Pay,33.6,3.29,36.89
270,25-04-2025 14:27,25-04-2025 14:38,2,13.41,198,216,3,Google Pay,29.76,8.31,38.07
271,01-04-2025 16:07,01-04-2025 16:51,3,10.52,151,230,3,Google Pay,23.88,8.56,32.44
272,05-04-2025 05:52,05-04-2025 06:45,4,21.71,204,127,3,Google Pay,46.63,3.75,50.38
273,11-04-2025 18:11,11-04-2025 18:42,2,8.97,182,225,3,Google Pay,20.73,4.31,25.04
274,08-04-2025 13:39,08-04-2025 13:58,1,7.87,207,150,3,Google Pay,18.5,2.17,20.67
275,19-04-2025 11:54,19-04-2025 12:54,4,11.01,147,46,3,Google Pay,24.88,4.33,29.21
276,23-04-2025 02:26,23-04-2025 03:09,4,5.73,204,14,3,Google Pay,14.15,2.75,16.9
277,22-04-2025 21:46,22-04-2025 22:41,1,21.01,48,121,3,Google Pay,45.2,1.75,46.95
278,10-04-2025 17:28,10-04-2025 18:15,2,18.68,258,191,3,Google Pay,40.47,1.58,42.05
279,19-04-2025 06:02,19-04-2025 06:46,1,14.74,139,166,3,Google Pay,32.46,7.76,40.22
280,03-04-2025 16:02,03-04-2025 16:07,6,12.01,172,117,3,Google Pay,26.91,1.17,28.08
281,08-04-2025 11:49,08-04-2025 12:23,4,27.32,101,124,3,Google Pay,58.03,6.16,64.19
282,18-04-2025 05:56,18-04-2025 06:25,5,1.36,187,54,3,Google Pay,5.26,1.67,6.93
283,01-04-2025 02:21,01-04-2025 02:55,5,23.19,21,199,3,Google Pay,49.63,8.38,58.01
284,18-04-2025 18:26,18-04-2025 19:21,3,27.11,10,216,3,Google Pay,57.6,2.74,60.34
285,13-04-2025 01:40,13-04-2025 02:12,1,13.67,187,113,3,Google Pay,30.28,0.45,30.73
286,21-04-2025 16:59,21-04-2025 17:43,1,16.75,133,16,3,Google Pay,36.55,4.52,41.07
287,13-04-2025 23:34,14-04-2025 00:18,3,28.36,33,216,3,Google Pay,60.14,10,70.14
288,20-04-2025 06:02,20-04-2025 06:13,3,6.76,69,135,3,Google Pay,16.24,8.13,24.37
289,26-04-2025 07:02,26-04-2025 07:28,3,15.84,80,43,3,Google Pay,34.7,5.7,40.4
290,23-04-2025 03:34,23-04-2025 04:20,4,14.5,191,252,3,Google Pay,31.97,1.89,33.86
291,08-04-2025 01:04,08-04-2025 01:52,6,8.12,101,98,3,Google Pay,19,1.18,20.18
292,09-04-2025 15:25,09-04-2025 16:20,1,24.65,221,60,3,Google Pay,52.6,8.39,60.99
293,14-04-2025 12:05,14-04-2025 12:11,4,27.04,53,230,3,Google Pay,57.46,7.88,65.34
294,10-04-2025 21:47,10-04-2025 22:21,3,23.57,160,131,3,Google Pay,50.41,4.62,55.03
295,03-04-2025 15:52,03-04-2025 16:30,1,6.26,42,159,3,Google Pay,15.22,4.21,19.43
296,27-04-2025 08:37,27-04-2025 09:03,4,3.06,47,84,3,Google Pay,8.72,7.49,16.21
297,25-04-2025 16:13,25-04-2025 16:55,6,18.36,159,208,3,Google Pay,39.82,5.36,45.18
298,03-04-2025 18:34,03-04-2025 18:51,4,2.18,184,174,3,Google Pay,6.93,4.04,10.97
299,15-04-2025 06:32,15-04-2025 06:43,6,20.35,246,81,3,Google Pay,43.86,2.52,46.38
300,03-04-2025 14:26,03-04-2025 14:37,3,16.15,11,18,3,Google Pay,35.33,1.23,36.56
301,03-04-2025 06:46,03-04-2025 06:51,6,20.05,154,196,3,Google Pay,43.25,5.95,49.2
302,27-04-2025 14:04,27-04-2025 14:47,1,17.91,220,254,3,Google Pay,38.9,8.26,47.16
303,22-04-2025 16:46,22-04-2025 17:36,3,12.97,155,142,3,Google Pay,28.86,7.46,36.32
304,23-04-2025 21:14,23-04-2025 21:23,1,6.43,187,165,3,Google Pay,15.57,6.96,22.53
305,25-04-2025 04:07,25-04-2025 04:49,5,9.52,62,5,3,Google Pay,21.85,9.29,31.14
306,08-04-2025 03:57,08-04-2025 04:52,2,15.97,148,251,3,Google Pay,34.96,3.95,38.91
307,03-04-2025 14:07,03-04-2025 15:05,6,19.73,144,150,3,Google Pay,42.6,1.37,43.97
308,24-04-2025 02:41,24-04-2025 02:58,2,23.49,103,28,3,Google Pay,50.24,1.02,51.26
309,04-04-2025 15:30,04-04-2025 16:11,2,23.13,93,237,3,Google Pay,49.51,9.55,59.06
310,09-04-2025 10:58,09-04-2025 11:11,6,29.19,119,132,3,Google Pay,61.83,5.89,67.72
311,04-04-2025 02:50,04-04-2025 03:35,3,8.93,29,163,3,Google Pay,20.65,8.11,28.76
312,28-04-2025 01:56,28-04-2025 02:33,5,2.6,30,227,3,Google Pay,7.78,5.36,13.14
313,04-04-2025 02:13,04-04-2025 02:34,1,10.7,138,130,3,Google Pay,24.25,3.98,28.23
314,11-04-2025 16:54,11-04-2025 17:21,4,22.43,51,58,3,Google Pay,48.09,2,50.09
315,19-04-2025 09:01,19-04-2025 09:32,1,13.42,234,146,3,Google Pay,29.78,8.56,38.34
316,06-04-2025 10:56,06-04-2025 11:31,4,24.62,55,122,3,Google Pay,52.54,0.64,53.18
317,26-04-2025 22:14,26-04-2025 23:05,1,16.71,240,192,3,Google Pay,36.46,9,45.46
318,12-04-2025 04:55,12-04-2025 05:39,6,27.93,36,245,3,Google Pay,59.27,2.05,61.32
319,27-04-2025 08:20,27-04-2025 08:53,5,28.46,89,103,3,Google Pay,60.35,0.1,60.45
320,28-04-2025 01:22,28-04-2025 01:38,4,2.54,212,250,3,Google Pay,7.66,1.04,8.7
321,02-04-2025 19:24,02-04-2025 19:44,3,13.96,245,22,3,Google Pay,30.87,8.84,39.71
322,29-04-2025 04:31,29-04-2025 04:44,1,18.49,87,60,3,Google Pay,40.08,0.74,40.82
323,04-04-2025 17:32,04-04-2025 18:28,1,8.05,240,238,3,Google Pay,18.86,3.55,22.41
324,20-04-2025 01:54,20-04-2025 02:01,4,12.51,188,134,3,Google Pay,27.93,2.5,30.43
325,30-04-2025 22:01,30-04-2025 22:09,3,20.49,57,262,3,Google Pay,44.15,0.37,44.52
326,27-04-2025 13:31,27-04-2025 13:44,3,7.19,113,42,3,Google Pay,17.11,5.31,22.42
327,26-04-2025 17:22,26-04-2025 17:46,6,18.26,223,74,3,Google Pay,39.61,9.98,49.59
328,24-04-2025 19:01,24-04-2025 19:43,6,21.07,70,22,3,Google Pay,45.33,8.53,53.86
329,15-04-2025 09:33,15-04-2025 10:05,6,3.17,227,220,3,Google Pay,8.94,1.69,10.63
330,12-04-2025 20:49,12-04-2025 21:26,6,15.18,256,79,3,Google Pay,33.35,8.84,42.19
331,10-04-2025 07:06,10-04-2025 07:52,6,8.26,180,235,3,Google Pay,19.29,4.52,23.81
332,15-04-2025 07:10,15-04-2025 08:03,6,21.87,184,157,3,Google Pay,46.95,2.73,49.68
333,11-04-2025 20:42,11-04-2025 21:09,5,6.09,191,114,3,Google Pay,14.88,6.4,21.28
334,13-04-2025 02:07,13-04-2025 02:31,3,26.82,232,96,3,Google Pay,57.01,2.17,59.18
335,19-04-2025 00:18,19-04-2025 01:00,6,13.21,233,130,3,Google Pay,29.35,8.8,38.15
336,06-04-2025 22:57,06-04-2025 23:36,3,6.34,54,109,3,Google Pay,15.39,6.24,21.63
337,30-04-2025 09:03,30-04-2025 09:57,3,13.42,257,75,3,Google Pay,29.78,1.36,31.14
338,14-04-2025 15:40,14-04-2025 15:54,2,12.56,90,20,3,Google Pay,28.03,5.71,33.74
339,21-04-2025 19:24,21-04-2025 19:38,5,13.15,226,161,3,Google Pay,29.23,5.1,34.33
340,15-04-2025 09:20,15-04-2025 09:55,6,17.77,247,209,3,Google Pay,38.62,4.71,43.33
341,04-04-2025 07:14,04-04-2025 07:38,1,15.87,151,94,3,Google Pay,34.76,3.65,38.41
342,01-04-2025 10:10,01-04-2025 10:53,4,4.92,113,82,3,Google Pay,12.5,4.74,17.24
343,21-04-2025 20:34,21-04-2025 21:00,1,2.43,157,104,3,Google Pay,7.44,5.86,13.3
344,29-04-2025 06:28,29-04-2025 06:51,5,22.02,159,237,3,Google Pay,47.26,7.34,54.6
345,26-04-2025 14:56,26-04-2025 15:24,4,17.01,225,260,3,Google Pay,37.07,9.18,46.25
346,05-04-2025 13:12,05-04-2025 13:17,5,11.09,14,160,3,Google Pay,25.04,0.44,25.48
347,04-04-2025 08:01,04-04-2025 08:39,3,24.35,109,61,3,Google Pay,51.99,5.69,57.68
348,25-04-2025 11:14,25-04-2025 11:56,4,11.95,96,38,3,Google Pay,26.79,7.52,34.31
349,10-04-2025 16:49,10-04-2025 17:36,3,23.98,195,118,3,Google Pay,51.24,1.16,52.4
350,24-04-2025 00:33,24-04-2025 01:21,1,9.52,58,168,3,Google Pay,21.85,9.11,30.96
351,13-04-2025 01:40,13-04-2025 01:54,1,2.65,154,69,3,Google Pay,7.89,2.45,10.34
352,07-04-2025 00:40,07-04-2025 00:48,4,28.01,64,83,3,Google Pay,59.43,8.33,67.76
353,16-04-2025 21:12,16-04-2025 21:32,4,12.14,158,235,3,Google Pay,27.18,6.62,33.8
354,04-04-2025 03:08,04-04-2025 03:45,6,23.88,121,42,3,Google Pay,51.04,5.6,56.64
355,12-04-2025 02:49,12-04-2025 03:46,5,8.73,11,99,3,Google Pay,20.24,8.69,28.93
356,17-04-2025 19:37,17-04-2025 20:35,6,19.57,214,130,3,Google Pay,42.28,9.69,51.97
357,13-04-2025 23:16,13-04-2025 23:56,5,26.26,162,28,3,Google Pay,55.87,9.97,65.84
358,08-04-2025 04:18,08-04-2025 05:17,6,1.73,105,233,3,Google Pay,6.02,6.83,12.85
359,20-04-2025 22:36,20-04-2025 22:44,3,25,147,229,3,Google Pay,53.31,3.39,56.7
360,25-04-2025 17:20,25-04-2025 17:52,4,17.35,182,117,3,Google Pay,37.76,8.75,46.51
361,14-04-2025 18:25,14-04-2025 18:52,1,18.42,37,107,3,Google Pay,39.94,6.54,46.48
362,28-04-2025 20:06,28-04-2025 20:23,5,15.93,82,160,3,Google Pay,34.88,3.23,38.11
363,30-04-2025 18:18,30-04-2025 18:35,5,26.3,12,4,3,Google Pay,55.96,9.32,65.28
364,25-04-2025 01:44,25-04-2025 02:29,1,1.78,4,149,3,Google Pay,6.12,7.48,13.6
365,01-04-2025 08:32,01-04-2025 08:49,6,8.2,43,234,3,Google Pay,19.17,4.53,23.7
366,26-04-2025 05:46,26-04-2025 06:41,5,26.33,51,254,3,Google Pay,56.02,4.54,60.56
367,14-04-2025 15:00,14-04-2025 15:09,3,22.69,261,248,3,Google Pay,48.62,9.96,58.58
368,05-04-2025 17:08,05-04-2025 17:34,4,1.02,134,70,3,Google Pay,4.57,3.74,8.31
369,07-04-2025 02:40,07-04-2025 02:57,1,15.75,87,203,3,Google Pay,34.51,0.94,35.45
370,13-04-2025 00:52,13-04-2025 01:39,4,16.12,56,148,3,Google Pay,35.26,5.39,40.65
371,06-04-2025 06:04,06-04-2025 06:39,5,12.33,217,221,3,Google Pay,27.56,8.85,36.41
372,05-04-2025 20:54,05-04-2025 21:43,5,9.27,68,186,3,Google Pay,21.34,5.85,27.19
373,26-04-2025 04:16,26-04-2025 05:05,1,20.61,44,48,3,Google Pay,44.39,7.93,52.32
374,08-04-2025 01:47,08-04-2025 02:21,3,6.63,143,263,3,Google Pay,15.98,0.55,16.53
375,13-04-2025 09:28,13-04-2025 10:11,2,24.07,42,172,3,Google Pay,51.42,6.73,58.15
376,13-04-2025 19:45,13-04-2025 20:34,1,24.19,139,31,3,Google Pay,51.67,0.79,52.46
377,28-04-2025 12:38,28-04-2025 13:04,2,12.75,73,170,3,Google Pay,28.41,5.56,33.97
378,10-04-2025 14:03,10-04-2025 15:02,6,8.86,194,44,3,Google Pay,20.51,4.98,25.49
379,16-04-2025 14:31,16-04-2025 15:13,2,8.87,155,43,3,Google Pay,20.53,9.46,29.99
380,10-04-2025 06:22,10-04-2025 07:03,3,14.73,246,134,3,Google Pay,32.44,1.32,33.76
381,29-04-2025 20:45,29-04-2025 21:11,6,21.73,218,219,3,Google Pay,46.67,0.09,46.76
382,13-04-2025 00:20,13-04-2025 01:04,2,11.09,253,86,3,Google Pay,25.04,1.37,26.41
383,24-04-2025 00:02,24-04-2025 00:26,6,18.5,72,251,3,Google Pay,40.1,1.71,41.81
384,23-04-2025 05:36,23-04-2025 06:07,2,11.78,129,11,3,Google Pay,26.44,2.51,28.95
385,12-04-2025 10:17,12-04-2025 10:43,3,9.48,186,80,3,Google Pay,21.77,8.15,29.92
386,03-04-2025 07:29,03-04-2025 07:44,2,1.23,13,109,3,Google Pay,5,3.77,8.77
387,05-04-2025 04:48,05-04-2025 04:59,2,0.62,220,118,3,Google Pay,3.76,8.41,12.17
388,29-04-2025 20:48,29-04-2025 21:22,2,7.2,6,252,3,Google Pay,17.13,2.72,19.85
389,20-04-2025 06:39,20-04-2025 07:34,1,12.49,239,18,3,Google Pay,27.89,8.61,36.5
390,13-04-2025 14:12,13-04-2025 14:19,1,25.61,112,256,3,Google Pay,54.55,0.08,54.63
391,03-04-2025 00:09,03-04-2025 00:45,1,24.06,228,245,3,Google Pay,51.4,9.35,60.75
392,01-04-2025 03:52,01-04-2025 04:11,3,8.38,17,153,3,Google Pay,19.53,7.46,26.99
393,16-04-2025 04:19,16-04-2025 04:24,6,7.71,73,97,3,Google Pay,18.17,4.13,22.3
394,06-04-2025 22:53,06-04-2025 23:38,5,7.21,12,186,3,Google Pay,17.15,5.77,22.92
395,29-04-2025 23:53,30-04-2025 00:12,2,10.51,86,30,3,Google Pay,23.86,9.33,33.19
396,12-04-2025 22:07,12-04-2025 22:56,2,15.2,180,115,3,Google Pay,33.39,5.83,39.22
397,08-04-2025 08:29,08-04-2025 08:48,3,13.44,122,241,3,Google Pay,29.82,2.29,32.11
398,21-04-2025 02:36,21-04-2025 03:10,2,6.94,204,257,3,Google Pay,16.61,5.73,22.34
399,26-04-2025 02:34,26-04-2025 03:18,1,4.35,70,113,3,Google Pay,11.34,8.71,20.05
400,20-04-2025 11:08,20-04-2025 11:26,5,0.87,108,29,3,Google Pay,4.27,9.87,14.14
401,26-04-2025 12:39,26-04-2025 12:59,4,5.04,201,226,3,Google Pay,12.74,5.84,18.58
402,01-04-2025 10:33,01-04-2025 11:08,2,21.31,52,244,3,Google Pay,45.81,1.56,47.37
403,06-04-2025 02:11,06-04-2025 03:03,1,7.69,37,19,3,Google Pay,18.13,7.72,25.85
404,04-04-2025 10:11,04-04-2025 11:05,4,14.32,117,112,3,Google Pay,31.61,9.97,41.58
405,07-04-2025 18:48,07-04-2025 19:45,5,17.94,259,212,3,Google Pay,38.96,4.74,43.7
406,25-04-2025 19:55,25-04-2025 20:21,4,26.66,64,233,3,Google Pay,56.69,3.84,60.53
407,02-04-2025 15:21,02-04-2025 16:17,1,26.72,42,159,3,Google Pay,56.81,5.53,62.34
408,17-04-2025 19:16,17-04-2025 20:08,6,22.5,43,60,3,Google Pay,48.23,1.65,49.88
409,27-04-2025 12:15,27-04-2025 12:44,6,1.54,125,93,3,Google Pay,5.63,9.71,15.34
410,26-04-2025 03:30,26-04-2025 03:48,4,17.46,233,248,3,Google Pay,37.99,8.38,46.37
411,07-04-2025 17:45,07-04-2025 18:15,3,23.7,132,158,3,Google Pay,50.67,1.13,51.8
412,20-04-2025 13:26,20-04-2025 13:42,4,1.01,2,141,3,Google Pay,4.55,9.45,14
413,06-04-2025 19:12,06-04-2025 20:09,2,16.72,115,220,3,Google Pay,36.48,9.43,45.91
414,02-04-2025 21:41,02-04-2025 21:46,2,25.8,1,89,3,Google Pay,54.94,3.16,58.1
415,15-04-2025 00:42,15-04-2025 01:10,6,14.49,65,155,3,Google Pay,31.95,6.19,38.14
416,17-04-2025 14:17,17-04-2025 14:22,3,0.62,125,233,3,Google Pay,3.76,1.11,4.87
417,02-04-2025 19:34,02-04-2025 19:43,1,0.82,256,193,3,Google Pay,4.17,0.84,5.01
418,17-04-2025 06:49,17-04-2025 07:16,2,12.79,143,99,3,Google Pay,28.5,5.02,33.52
419,10-04-2025 13:27,10-04-2025 13:33,6,5.07,246,113,3,Google Pay,12.8,0.5,13.3
420,12-04-2025 08:33,12-04-2025 09:13,5,20.1,116,107,3,Google Pay,43.35,8.75,52.1
421,05-04-2025 16:16,05-04-2025 16:28,6,21.41,90,24,3,Google Pay,46.02,9.28,55.3
422,17-04-2025 02:18,17-04-2025 02:32,2,5.75,42,204,3,Google Pay,14.19,0.67,14.86
423,26-04-2025 11:32,26-04-2025 11:55,2,26.71,35,11,3,Google Pay,56.79,0.47,57.26
424,19-04-2025 11:52,19-04-2025 12:25,6,13.54,41,205,3,Google Pay,30.02,2.21,32.23
425,29-04-2025 05:55,29-04-2025 06:12,1,4.71,124,25,3,Google Pay,12.07,9.3,21.37
426,08-04-2025 00:48,08-04-2025 01:33,4,23.05,57,140,3,Google Pay,49.35,7.69,57.04
427,11-04-2025 18:34,11-04-2025 19:16,2,23.8,235,123,3,Google Pay,50.87,6.76,57.63
428,08-04-2025 09:29,08-04-2025 10:22,6,19.36,96,11,3,Google Pay,41.85,7.76,49.61
429,09-04-2025 01:23,09-04-2025 01:51,6,25.68,132,81,3,Google Pay,54.7,1.99,56.69
430,19-04-2025 18:20,19-04-2025 18:27,3,22.25,176,109,3,Google Pay,47.72,2.57,50.29
431,02-04-2025 03:04,02-04-2025 03:10,4,26.53,52,208,3,Google Pay,56.42,3.18,59.6
432,09-04-2025 03:54,09-04-2025 04:11,5,13.3,38,244,3,Google Pay,29.53,6.05,35.58
433,16-04-2025 02:50,16-04-2025 03:07,1,22.55,5,261,3,Google Pay,48.33,6.08,54.41
434,19-04-2025 17:42,19-04-2025 18:05,5,29.99,213,63,3,Google Pay,63.46,2.09,65.55
435,12-04-2025 07:03,12-04-2025 07:19,4,21.89,120,184,3,Google Pay,46.99,4.37,51.36
436,13-04-2025 03:25,13-04-2025 03:44,4,3.87,209,32,3,Google Pay,10.37,6.9,17.27
437,08-04-2025 05:53,08-04-2025 06:14,4,15.79,217,7,3,Google Pay,34.59,3.1,37.69
438,05-04-2025 22:04,05-04-2025 22:55,5,17.83,24,174,3,Google Pay,38.74,0.75,39.49
439,18-04-2025 09:50,18-04-2025 10:06,4,5.64,205,146,3,Google Pay,13.96,1.97,15.93
440,02-04-2025 18:17,02-04-2025 18:43,6,28.91,226,252,3,Google Pay,61.26,1.65,62.91
441,22-04-2025 10:07,22-04-2025 11:06,5,5.68,218,166,3,Google Pay,14.04,6.32,20.36
442,11-04-2025 02:57,11-04-2025 03:37,4,5.74,211,103,3,Google Pay,14.17,0.69,14.86
443,10-04-2025 01:59,10-04-2025 02:19,6,27.5,26,193,3,Google Pay,58.39,8.85,67.24
444,21-04-2025 22:46,21-04-2025 23:02,3,14.22,252,17,3,Google Pay,31.4,0.84,32.24
445,16-04-2025 21:55,16-04-2025 22:12,4,2.36,3,90,3,Google Pay,7.3,5.98,13.28
446,14-04-2025 21:20,14-04-2025 21:26,5,18.15,2,86,3,Google Pay,39.39,9.3,48.69
447,11-04-2025 08:35,11-04-2025 08:51,2,18.25,92,103,3,Google Pay,39.59,0.62,40.21
448,11-04-2025 03:29,11-04-2025 04:27,4,2.4,2,82,3,Google Pay,7.38,3.83,11.21
449,02-04-2025 01:50,02-04-2025 02:11,2,29.19,150,126,3,Google Pay,61.83,3.28,65.11
450,09-04-2025 18:56,09-04-2025 19:07,6,16.55,71,38,3,Google Pay,36.14,3.44,39.58
451,19-04-2025 03:13,19-04-2025 03:19,3,17.01,4,213,3,Google Pay,37.07,6,43.07
452,15-04-2025 22:32,15-04-2025 23:30,1,15.84,38,225,3,Google Pay,34.7,2.62,37.32
453,13-04-2025 16:18,13-04-2025 17:06,3,18.52,70,222,3,Google Pay,40.14,0.27,40.41
454,04-04-2025 03:49,04-04-2025 04:02,4,8.3,201,247,3,Google Pay,19.37,9.62,28.99
455,13-04-2025 16:52,13-04-2025 17:21,2,8.97,252,136,3,Google Pay,20.73,7.49,28.22
456,16-04-2025 23:32,17-04-2025 00:18,2,15.58,154,231,3,Google Pay,34.17,1.35,35.52
457,30-04-2025 04:40,30-04-2025 05:35,5,24.3,133,9,3,Google Pay,51.89,4.55,56.44
458,24-04-2025 04:24,24-04-2025 04:36,2,1.97,74,225,3,Google Pay,6.5,0.63,7.13
459,19-04-2025 04:33,19-04-2025 04:59,5,18.3,185,107,3,Google Pay,39.7,0.28,39.98
460,25-04-2025 09:41,25-04-2025 09:59,6,24.3,5,187,3,Google Pay,51.89,0.48,52.37
461,16-04-2025 01:42,16-04-2025 02:06,1,5.13,86,221,3,Google Pay,12.93,7.56,20.49
462,02-04-2025 06:08,02-04-2025 06:42,4,0.94,214,95,3,Google Pay,4.41,4.45,8.86
463,06-04-2025 05:59,06-04-2025 06:19,5,9.73,15,195,3,Google Pay,22.28,8.44,30.72
464,12-04-2025 21:18,12-04-2025 21:46,1,17.85,51,242,3,Google Pay,38.78,3.05,41.83
465,09-04-2025 03:02,09-04-2025 03:58,2,4.58,253,230,3,Google Pay,11.81,7.75,19.56
466,27-04-2025 10:09,27-04-2025 10:37,2,13.07,45,5,3,Google Pay,29.07,0.78,29.85
467,13-04-2025 01:57,13-04-2025 02:44,1,16.79,191,4,3,Google Pay,36.63,6.35,42.98
468,02-04-2025 17:47,02-04-2025 18:02,2,18.17,122,253,3,Google Pay,39.43,3.61,43.04
469,05-04-2025 22:24,05-04-2025 23:02,6,8.6,187,163,3,Google Pay,19.98,2.77,22.75
470,28-04-2025 03:36,28-04-2025 04:32,6,12.3,214,141,3,Google Pay,27.5,8.15,35.65
471,20-04-2025 18:39,20-04-2025 19:23,1,23.46,149,19,3,Google Pay,50.18,0.52,50.7
472,16-04-2025 17:34,16-04-2025 18:06,5,28.27,170,82,3,Google Pay,59.96,9.5,69.46
473,15-04-2025 06:37,15-04-2025 07:27,5,25.93,209,4,3,Google Pay,55.2,7.86,63.06
474,20-04-2025 20:39,20-04-2025 20:48,1,17.15,82,128,3,Google Pay,37.36,3.56,40.92
475,28-04-2025 14:08,28-04-2025 14:20,5,12.6,196,187,3,Google Pay,28.11,9.91,38.02
476,24-04-2025 06:36,24-04-2025 06:50,5,10.32,246,146,3,Google Pay,23.48,2.02,25.5
477,06-04-2025 06:18,06-04-2025 06:31,6,4.19,40,152,3,Google Pay,11.02,4.02,15.04
478,18-04-2025 12:44,18-04-2025 13:39,5,3.64,168,93,3,Google Pay,9.9,8.85,18.75
479,27-04-2025 05:47,27-04-2025 06:04,3,20.81,43,31,3,Google Pay,44.8,9.97,54.77
480,09-04-2025 15:37,09-04-2025 15:54,4,8.16,211,28,3,Google Pay,19.09,2.39,21.48
481,12-04-2025 14:13,12-04-2025 14:52,2,8.01,179,137,3,Google Pay,18.78,7.43,26.21
482,03-04-2025 00:28,03-04-2025 00:57,3,29.95,23,90,3,Google Pay,63.37,3.06,66.43
483,20-04-2025 20:17,20-04-2025 21:06,5,6.04,95,49,3,Google Pay,14.78,7.66,22.44
484,01-04-2025 01:50,01-04-2025 02:18,6,4.87,160,258,3,Google Pay,12.4,1.25,13.65
485,24-04-2025 15:53,24-04-2025 16:18,1,3.41,244,6,3,Google Pay,9.43,3.36,12.79
486,25-04-2025 12:07,25-04-2025 12:50,5,17.6,17,29,3,Google Pay,38.27,0.75,39.02
487,09-04-2025 23:12,09-04-2025 23:44,6,19.02,112,156,3,Google Pay,41.16,4.92,46.08
488,17-04-2025 13:49,17-04-2025 14:34,4,11.27,103,263,3,Google Pay,25.41,7.02,32.43
489,20-04-2025 15:05,20-04-2025 15:25,5,16.29,86,34,3,Google Pay,35.61,3.79,39.4
490,04-04-2025 04:25,04-04-2025 04:32,1,23.76,35,237,3,Google Pay,50.79,6.15,56.94
491,16-04-2025 00:39,16-04-2025 01:32,6,24.63,30,138,3,Google Pay,52.56,5.69,58.25
492,29-04-2025 08:39,29-04-2025 09:23,6,28.76,192,57,3,Google Pay,60.96,2.95,63.91
493,15-04-2025 06:52,15-04-2025 07:34,6,24.82,179,175,3,Google Pay,52.95,4.87,57.82
494,06-04-2025 16:07,06-04-2025 16:24,4,17.16,104,214,3,Google Pay,37.38,0.69,38.07
495,14-04-2025 16:01,14-04-2025 17:00,5,5.8,165,27,3,Google Pay,14.29,4.6,18.89
496,24-04-2025 01:54,24-04-2025 02:33,4,3.44,122,119,3,Google Pay,9.49,4.58,14.07
497,15-04-2025 01:49,15-04-2025 02:12,2,2.11,134,147,3,Google Pay,6.79,0.29,7.08
498,19-04-2025 14:04,19-04-2025 14:59,2,20.16,224,258,3,Google Pay,43.48,5.14,48.62
499,15-04-2025 20:16,15-04-2025 20:30,5,24.32,25,189,3,Google Pay,51.93,7.38,59.31
500,19-04-2025 07:31,19-04-2025 07:56,4,15.51,13,231,3,Google Pay,34.02,4.52,38.54
501,14-04-2025 10:56,14-04-2025 11:16,1,2.11,230,198,3,Google Pay,6.79,6.46,13.25
502,26-04-2025 05:33,26-04-2025 05:41,6,16.3,102,239,3,Google Pay,35.63,5.32,40.95
503,06-04-2025 19:01,06-04-2025 19:46,6,28.1,203,70,3,Google Pay,59.61,7.85,67.46
504,09-04-2025 17:32,09-04-2025 18:27,5,18.13,222,252,3,Google Pay,39.35,5.14,44.49
505,20-04-2025 03:14,20-04-2025 03:36,2,24.38,104,193,3,Google Pay,52.05,3.32,55.37
506,18-04-2025 06:07,18-04-2025 07:07,2,24.1,111,25,3,Google Pay,51.48,8.28,59.76
507,08-04-2025 22:05,08-04-2025 22:18,6,28,69,70,3,Google Pay,59.41,0.68,60.09
508,29-04-2025 00:18,29-04-2025 01:17,5,23.22,258,156,3,Google Pay,49.7,2.89,52.59
509,26-04-2025 21:36,26-04-2025 22:13,4,22.56,168,146,3,Google Pay,48.35,5.91,54.26
510,14-04-2025 16:43,14-04-2025 17:25,2,7.41,49,219,3,Google Pay,17.56,8.56,26.12
511,19-04-2025 11:32,19-04-2025 12:08,4,2.27,250,49,3,Google Pay,7.11,0.72,7.83
512,25-04-2025 22:29,25-04-2025 22:47,2,15.77,75,194,3,Google Pay,34.55,0.96,35.51
513,01-04-2025 00:26,01-04-2025 01:17,2,4.17,201,40,3,Google Pay,10.98,2.82,13.8
514,14-04-2025 19:54,14-04-2025 20:04,3,28.88,34,85,3,Google Pay,61.2,3.45,64.65
515,14-04-2025 01:23,14-04-2025 02:18,2,9.05,111,4,3,Google Pay,20.89,8.44,29.33
